county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Hudson County NJ,34017,05/06/20,-1464,-732,-425,-257,-17
Passaic County NJ,34031,05/06/20,-1254,-573,-355,-135,82
Putnam County NY,36079,05/06/20,-312,-149,-103,-64,3
Rockland County NY,36087,05/06/20,-1264,-999,-694,-441,-103
Kings County NY,36047,05/07/20,-8348,-4122,-2713,-1560,-408
Queens County NY,36081,05/07/20,-7511,-4579,-2974,-2020,-380
New York County NY,36061,05/07/20,-3394,-1683,-589,337,1400
Bronx County NY,36005,05/07/20,-4041,-2621,-1392,-815,109
Richmond County NY,36085,05/07/20,-1395,-856,-466,-229,55
Westchester County NY,36119,05/07/20,-2246,-1380,-993,-449,39
Bergen County NJ,34003,05/07/20,-3494,-2087,-1117,-463,56
Hudson County NJ,34017,05/07/20,-1477,-733,-425,-257,-13
Passaic County NJ,34031,05/07/20,-1254,-571,-343,-133,85
Putnam County NY,36079,05/07/20,-299,-146,-102,-63,6
Rockland County NY,36087,05/07/20,-1180,-957,-664,-433,-103
Kings County NY,36047,05/08/20,-8190,-4086,-2654,-1471,-372
Queens County NY,36081,05/08/20,-7203,-4365,-2924,-1939,-355
New York County NY,36061,05/08/20,-3225,-1581,-495,337,1464
Bronx County NY,36005,05/08/20,-3838,-2506,-1377,-737,141
Richmond County NY,36085,05/08/20,-1322,-834,-446,-223,66
Westchester County NY,36119,05/08/20,-2139,-1305,-913,-403,74
Bergen County NJ,34003,05/08/20,-3384,-2065,-1088,-436,80
Hudson County NJ,34017,05/08/20,-1469,-732,-428,-254,-2
Passaic County NJ,34031,05/08/20,-1246,-581,-345,-133,82
Putnam County NY,36079,05/08/20,-287,-143,-101,-64,8
Rockland County NY,36087,05/08/20,-1118,-913,-640,-413,-89
Kings County NY,36047,05/09/20,-7824,-4027,-2574,-1412,-332
Queens County NY,36081,05/09/20,-6800,-4211,-2807,-1844,-310
New York County NY,36061,05/09/20,-2997,-1453,-404,355,1507
Bronx County NY,36005,05/09/20,-3686,-2401,-1308,-691,158
Richmond County NY,36085,05/09/20,-1256,-785,-425,-215,73
Westchester County NY,36119,05/09/20,-2053,-1200,-841,-367,95
Bergen County NJ,34003,05/09/20,-3153,-2025,-1075,-435,93
Hudson County NJ,34017,05/09/20,-1463,-746,-411,-247,3
Passaic County NJ,34031,05/09/20,-1262,-567,-348,-137,86
Putnam County NY,36079,05/09/20,-272,-139,-99,-59,9
Rockland County NY,36087,05/09/20,-1078,-860,-608,-393,-80
Kings County NY,36047,05/10/20,-7442,-3881,-2443,-1357,-279
Queens County NY,36081,05/10/20,-6341,-4080,-2698,-1756,-272
New York County NY,36061,05/10/20,-2814,-1330,-319,441,1523
Bronx County NY,36005,05/10/20,-3474,-2277,-1268,-632,189
Richmond County NY,36085,05/10/20,-1177,-748,-398,-199,75
Westchester County NY,36119,05/10/20,-1929,-1101,-784,-324,118
Bergen County NJ,34003,05/10/20,-3043,-1952,-1045,-396,105
Hudson County NJ,34017,05/10/20,-1462,-719,-405,-246,1
Passaic County NJ,34031,05/10/20,-1258,-557,-340,-124,89
Putnam County NY,36079,05/10/20,-253,-137,-96,-59,8
Rockland County NY,36087,05/10/20,-1061,-820,-587,-373,-66
Kings County NY,36047,05/11/20,-6988,-3775,-2333,-1286,-213
Queens County NY,36081,05/11/20,-5946,-3942,-2565,-1704,-233
New York County NY,36061,05/11/20,-2569,-1175,-232,544,1558
Bronx County NY,36005,05/11/20,-3270,-2147,-1196,-594,225
Richmond County NY,36085,05/11/20,-1072,-700,-375,-192,88
Westchester County NY,36119,05/11/20,-1821,-1041,-700,-284,138
Bergen County NJ,34003,05/11/20,-2947,-1893,-1053,-374,107
Hudson County NJ,34017,05/11/20,-1446,-712,-405,-233,7
Passaic County NJ,34031,05/11/20,-1226,-539,-329,-116,88
Putnam County NY,36079,05/11/20,-247,-133,-94,-56,11
Rockland County NY,36087,05/11/20,-993,-788,-562,-358,-63
Kings County NY,36047,05/12/20,-6688,-3614,-2244,-1231,-156
Queens County NY,36081,05/12/20,-5626,-3799,-2381,-1614,-192
New York County NY,36061,05/12/20,-2353,-1038,-145,612,1565
Bronx County NY,36005,05/12/20,-3074,-1969,-1127,-526,239
Richmond County NY,36085,05/12/20,-1002,-651,-347,-175,97
